dataset,trial_id,mat_path,n_frames,d_br_peak_bpm,duration_sec_assumed,fps_assumed,read_error
SCAMPS,P000950,dataset/SCAMPS/scamps_videos/P000950.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000950.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000951,dataset/SCAMPS/scamps_videos/P000951.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000951.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000952,dataset/SCAMPS/scamps_videos/P000952.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000952.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000953,dataset/SCAMPS/scamps_videos/P000953.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000953.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000954,dataset/SCAMPS/scamps_videos/P000954.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000954.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000955,dataset/SCAMPS/scamps_videos/P000955.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000955.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000956,dataset/SCAMPS/scamps_videos/P000956.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000956.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000957,dataset/SCAMPS/scamps_videos/P000957.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000957.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000958,dataset/SCAMPS/scamps_videos/P000958.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000958.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000959,dataset/SCAMPS/scamps_videos/P000959.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000959.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000960,dataset/SCAMPS/scamps_videos/P000960.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000960.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000961,dataset/SCAMPS/scamps_videos/P000961.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000961.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000962,dataset/SCAMPS/scamps_videos/P000962.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000962.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000963,dataset/SCAMPS/scamps_videos/P000963.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000963.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000964,dataset/SCAMPS/scamps_videos/P000964.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000964.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000965,dataset/SCAMPS/scamps_videos/P000965.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000965.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000966,dataset/SCAMPS/scamps_videos/P000966.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000966.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000967,dataset/SCAMPS/scamps_videos/P000967.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000967.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000968,dataset/SCAMPS/scamps_videos/P000968.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000968.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000969,dataset/SCAMPS/scamps_videos/P000969.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000969.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000970,dataset/SCAMPS/scamps_videos/P000970.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000970.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000971,dataset/SCAMPS/scamps_videos/P000971.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000971.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000972,dataset/SCAMPS/scamps_videos/P000972.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000972.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000973,dataset/SCAMPS/scamps_videos/P000973.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000973.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000974,dataset/SCAMPS/scamps_videos/P000974.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000974.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000975,dataset/SCAMPS/scamps_videos/P000975.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000975.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000976,dataset/SCAMPS/scamps_videos/P000976.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000976.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000977,dataset/SCAMPS/scamps_videos/P000977.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000977.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000978,dataset/SCAMPS/scamps_videos/P000978.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000978.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000979,dataset/SCAMPS/scamps_videos/P000979.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000979.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000980,dataset/SCAMPS/scamps_videos/P000980.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000980.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000981,dataset/SCAMPS/scamps_videos/P000981.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000981.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000982,dataset/SCAMPS/scamps_videos/P000982.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000982.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000983,dataset/SCAMPS/scamps_videos/P000983.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000983.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000984,dataset/SCAMPS/scamps_videos/P000984.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000984.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000985,dataset/SCAMPS/scamps_videos/P000985.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000985.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000986,dataset/SCAMPS/scamps_videos/P000986.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000986.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000987,dataset/SCAMPS/scamps_videos/P000987.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000987.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000988,dataset/SCAMPS/scamps_videos/P000988.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000988.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000989,dataset/SCAMPS/scamps_videos/P000989.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000989.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000990,dataset/SCAMPS/scamps_videos/P000990.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000990.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000991,dataset/SCAMPS/scamps_videos/P000991.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000991.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000992,dataset/SCAMPS/scamps_videos/P000992.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000992.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000993,dataset/SCAMPS/scamps_videos/P000993.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000993.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000994,dataset/SCAMPS/scamps_videos/P000994.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000994.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000995,dataset/SCAMPS/scamps_videos/P000995.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000995.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000996,dataset/SCAMPS/scamps_videos/P000996.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000996.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000997,dataset/SCAMPS/scamps_videos/P000997.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000997.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000998,dataset/SCAMPS/scamps_videos/P000998.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000998.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000999,dataset/SCAMPS/scamps_videos/P000999.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000999.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001000,dataset/SCAMPS/scamps_videos/P001000.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001000.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001001,dataset/SCAMPS/scamps_videos/P001001.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001001.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001002,dataset/SCAMPS/scamps_videos/P001002.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001002.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001003,dataset/SCAMPS/scamps_videos/P001003.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001003.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001004,dataset/SCAMPS/scamps_videos/P001004.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001004.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001005,dataset/SCAMPS/scamps_videos/P001005.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001005.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001006,dataset/SCAMPS/scamps_videos/P001006.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001006.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001007,dataset/SCAMPS/scamps_videos/P001007.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001007.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P001008,dataset/SCAMPS/scamps_videos/P001008.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P001008.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
